Date,USD_AM,USD_PM,GBP_AM,GBP_PM,EURO_AM,EURO_PM
16-06-2011,1525,1523.25,946.911,945.355,1082.1,1077.49
17-06-2011,1526.25,1537.5,944.929,949.602,1072.11,1074.8
20-06-2011,1537,1544,950.878,952.91,1079.66,1078.81
21-06-2011,1543,1544.75,953.941,952.961,1077.21,1074.91
22-06-2011,1546,1552.5,957.276,962.731,1074.36,1077.38
23-06-2011,1541.5,1523,964.04,955.029,1081.15,1075.72
24-06-2011,1521,1514.75,949.083,947.074,1065.35,1067.78
27-06-2011,1501,1498,939.417,937.363,1057.19,1052.48
28-06-2011,1502.5,1499,943.071,936.582,1052.32,1045.11
29-06-2011,1506,1504.25,940.545,939.921,1046.85,1047.16
30-06-2011,1508,1505.5,943.562,940.585,1041.08,1040.07
01-07-2011,1492.75,1483,932.095,926.065,1027.71,1025.87
04-07-2011,1495.25,1495,927.69,930.819,1029.36,1029.97
05-07-2011,1498.75,1510,930.785,937.015,1035.76,1042.82
06-07-2011,1515.8,1527.25,946.31,954.114,1056.23,1066.37
07-07-2011,1526.25,1527.5,954.801,955.763,1066.86,1066.62
08-07-2011,1526,1541.5,956.86,960.077,1069.08,1076.17
11-07-2011,1543.5,1555.5,966.318,976.705,1092.12,1106.88
12-07-2011,1544.5,1550.5,973.956,977.001,1106.38,1107.34
13-07-2011,1571.5,1579,984.711,988.358,1114.62,1121.05
14-07-2011,1592.5,1590.5,987.536,984.83,1119.04,1117.32
15-07-2011,1578.5,1587,979.644,985.347,1115,1124.42
18-07-2011,1598.25,1599,992.825,994.279,1136.33,1136.7
19-07-2011,1602,1601,994.105,992.991,1129.04,1129.45
20-07-2011,1584.25,1586,982.115,982.956,1116.77,1117.85
21-07-2011,1600.5,1601,992.435,985.11,1131.1,1117.24
22-07-2011,1588,1602,974.831,984.332,1103.01,1118.09
25-07-2011,1618.5,1613.5,995.02,991.276,1126.62,1124.86
26-07-2011,1610,1612.75,982.606,984.585,1112.26,1114.93
27-07-2011,1621,1625,987.692,991.761,1118.32,1124.88
28-07-2011,1617.5,1613.5,988.632,988.967,1125.53,1129.27
29-07-2011,1613.75,1628.5,991.673,992.08,1129.76,1133.11
01-08-2011,1613.5,1623,981.567,996.378,1117.54,1137.19
02-08-2011,1624,1637.75,997.298,1005.8,1145.28,1147.37
03-08-2011,1667.5,1669.25,1016.77,1019.02,1163.4,1166.57
04-08-2011,1664.25,1679.5,1018.2,1028.28,1170.61,1186.17
05-08-2011,1665,1658.75,1022.91,1014.34,1176.6,1167.476
08-08-2011,1709.75,1693,1040.944,1035.601,1195.211,1194.104
09-08-2011,1770,1736,1080.982,1065.096,1241.757,1218.588
10-08-2011,1753.75,1772,1082.027,1094.706,1219.067,1246.921
11-08-2011,1786,1760,1105.745,1087.225,1254.39,1239.524
12-08-2011,1755,1736,1077.348,1066.012,1231.233,1219.016
15-08-2011,1738,1739,1065.082,1062.05,1214.111,1203.71
16-08-2011,1779,1782.5,1086.611,1087.62,1236.189,1238.191
17-08-2011,1792,1790,1089.958,1081.506,1240.396,1234.909
18-08-2011,1794.5,1824,1087.115,1109.759,1246.44,1276.149
19-08-2011,1862,1848,1126.914,1113.723,1299.281,1280.843
22-08-2011,1877.75,1877.5,1139.55,1138.707,1303.179,1303.186
23-08-2011,1886.5,1876,1138.641,1136.419,1301.753,1303.955
24-08-2011,1850,1770,1119.584,1077.232,1279.303,1224.066
25-08-2011,1716.5,1729,1049.59,1058.788,1191.104,1200.694
26-08-2011,1787,1788,1094.171,1099.023,1237.192,1242.875
30-08-2011,1791,1825,1097.561,1121.283,1243.491,1264.989
31-08-2011,1826,1813.5,1121.14,1111.213,1264.193,1256.147
01-09-2011,1815.5,1821,1118.952,1125.603,1270.736,1274.675
02-09-2011,1854,1875.25,1143.809,1157.562,1301.235,1318.927
05-09-2011,1896.5,1895,1174.667,1178.922,1341.136,1345.594
06-09-2011,1891,1895,1172.859,1182.823,1330.753,1346.359
07-09-2011,1844,1810,1153.437,1132.028,1311.989,1287.89
08-09-2011,1827,1855,1146.677,1158.506,1298.877,1327.18
09-09-2011,1879.5,1851,1177.115,1163.492,1359.395,1348.83
12-09-2011,1843,1834,1164.098,1157.025,1354.948,1341.133
13-09-2011,1806,1820,1143.327,1149.934,1326.381,1329.34
14-09-2011,1829,1818.5,1160.459,1152.554,1339.338,1328.245
15-09-2011,1806,1782,1143.183,1123.51,1310.025,1283.122
16-09-2011,1778,1794,1126.243,1133.649,1288.686,1297.18
19-09-2011,1817,1794,1155.558,1145.374,1332.307,1317.664
20-09-2011,1792,1799,1142.274,1146.444,1309.367,1315.635
21-09-2011,1810.25,1793,1155.233,1148.843,1322.219,1310.385
22-09-2011,1765.5,1722,1144.348,1118.472,1310.399,1277.259
23-09-2011,1730,1689,1119.814,1092.355,1279.68,1250
26-09-2011,1615,1598,1041.868,1029.706,1198.961,1190.317
27-09-2011,1671,1659,1075.497,1058.171,1236.404,1216.276
28-09-2011,1655,1643,1059.336,1049.773,1214.768,1205.429
29-09-2011,1620,1613,1033.691,1026.539,1187.77,1182.898
30-09-2011,1629,1620,1042.627,1040.997,1204.258,1204.73
03-10-2011,1660,1655.5,1068.074,1068.616,1242.515,1242.961
04-10-2011,1672,1638,1086.349,1066.615,1267.051,1240.909
05-10-2011,1600,1617,1035.398,1045.654,1202.555,1212.053
06-10-2011,1649.5,1635,1065.431,1066.258,1234.194,1225.362
07-10-2011,1651,1652,1063.104,1059.314,1229.52,1224.883
10-10-2011,1664,1661,1063.735,1059.92,1226.596,1216.85
11-10-2011,1662,1663,1064.089,1064.729,1222.958,1223.784
12-10-2011,1687,1682,1070.364,1067.869,1222.021,1220.432
13-10-2011,1673,1656,1065.741,1054.911,1218.056,1209.554
14-10-2011,1676,1678,1062.306,1060.482,1214.317,1210.416
17-10-2011,1689,1682,1069.326,1066.853,1217.648,1222.473
18-10-2011,1658,1631,1054.64,1041.108,1211.191,1193.91
19-10-2011,1651,1652.5,1045.135,1045.688,1192.747,1198.941
20-10-2011,1629,1620,1033.236,1028.963,1180.178,1177.668
21-10-2011,1623,1642.5,1027.02,1031.138,1178.136,1183.528
24-10-2011,1651,1652,1035.564,1036.191,1191.37,1192.177
25-10-2011,1656.25,1656,1036.192,1036.36,1187.957,1193.084
26-10-2011,1713,1715,1070.692,1072.21,1229.543,1233.369
27-10-2011,1708,1718,1067.834,1071.607,1219.739,1216.714
28-10-2011,1735,1741,1077.908,1081.299,1224.504,1230.041
31-10-2011,1718,1722,1072.878,1072.429,1227.231,1231.495
01-11-2011,1702,1699,1067.687,1066.206,1243.062,1243.869
02-11-2011,1731,1743,1081.267,1088.287,1257.355,1262.038
03-11-2011,1732.5,1758,1083.693,1099.919,1257.257,1279.476
04-11-2011,1756,1749,1096.472,1096.071,1269.612,1272.555
07-11-2011,1764,1782,1102.776,1110.35,1286.652,1291.679
08-11-2011,1794,1795,1114.493,1114.353,1301.509,1297.247
09-11-2011,1780,1784,1112.5,1119.97,1300.409,1313.213
10-11-2011,1766,1756,1109.087,1102.807,1299.007,1292.412
11-11-2011,1764,1773,1109.015,1108.61,1294.394,1295.295
14-11-2011,1780.5,1776,1115.602,1116.349,1299.066,1304.252
15-11-2011,1765,1785,1113.986,1126.752,1302.391,1317.149
16-11-2011,1773,1756,1124.429,1115.133,1311.488,1301.126
17-11-2011,1756,1742.5,1115.7,1104.596,1304.122,1288.545
18-11-2011,1730,1719,1093,1089.285,1279.87,1270.228
21-11-2011,1704,1702,1085.419,1089.419,1266.444,1265.522
22-11-2011,1697.5,1699,1083.903,1086.873,1253.137,1257.029
23-11-2011,1686,1681,1083.548,1080.612,1260.467,1257.198
24-11-2011,1699,1692.5,1094.716,1092.57,1270.375,1270.264
25-11-2011,1676,1688.5,1084.018,1089.144,1263.856,1272.131
28-11-2011,1714,1714,1100.411,1100.976,1280.06,1281.495
29-11-2011,1717,1717,1098.318,1098.528,1278.671,1287.686
30-11-2011,1704,1746,1095.609,1109.769,1282.457,1296.695
01-12-2011,1750,1752,1113.019,1113.583,1298.027,1297.874
02-12-2011,1751,1747,1116.496,1114.585,1298.287,1295.898
05-12-2011,1744,1744,1114.876,1111.819,1296.076,1295.498
06-12-2011,1720,1708,1098.761,1092.7,1284.541,1275.579
07-12-2011,1731,1735.5,1108.195,1105.344,1289.962,1297.376
08-12-2011,1739,1715,1105.812,1095.427,1297.277,1286.379
09-12-2011,1712,1709,1094.489,1092.362,1281.341,1277.948
12-12-2011,1680,1659.5,1077.061,1063.85,1266.491,1253.872
13-12-2011,1665,1672.5,1068.746,1072.115,1262.224,1267.141
14-12-2011,1635,1603,1055.315,1036.869,1255.182,1235.262
15-12-2011,1590,1574,1026.535,1015.156,1223.642,1210.118
16-12-2011,1589.5,1594,1022.844,1026.93,1218.942,1222.862
19-12-2011,1593,1598,1028.339,1029.241,1222.939,1227.06
20-12-2011,1605,1613.5,1027.003,1029.609,1227.909,1230.271
21-12-2011,1637.5,1608,1039.353,1025.706,1243.828,1232.845
22-12-2011,1609,1606.5,1024.971,1024.684,1231.44,1231.129
23-12-2011,1607.5,,1025.126,,1229.07,
28-12-2011,1584,1571,1010.978,1012.242,1211.472,1208.647
29-12-2011,1537.5,1531,1000.325,992.673,1192.323,1184.16
30-12-2011,1574.5,,1020.349,,1217.052,
03-01-2012,1590,1598,1019.95,1023.834,1221.198,1224.99
04-01-2012,1603,1613,1024.281,1032.386,1229.955,1245.656
05-01-2012,1614.5,1599,1038.33,1032.546,1256.322,1250
06-01-2012,1621,1616.5,1045.672,1049.88,1265.813,1271.533
09-01-2012,1618,1615,1047.385,1045.443,1266.536,1268.258
10-01-2012,1627,1637,1051.917,1056.947,1271.491,1279.406
11-01-2012,1641,1634.5,1063.513,1064.405,1286.252,1289.14
12-01-2012,1652.5,1661,1077.109,1082.861,1296.18,1294.319
13-01-2012,1642,1635.5,1070.265,1069.304,1281.711,1289.623
16-01-2012,1643.5,1641,1074.604,1071.149,1298.901,1295.083
17-01-2012,1662,1656,1080.343,1079.32,1299.758,1302.092
18-01-2012,1657,1647,1077.093,1067.54,1290.8,1283.21
19-01-2012,1664,1655,1076.535,1070.989,1289.623,1284.041
20-01-2012,1646,1653,1064.683,1064.94,1274.29,1279.016
23-01-2012,1675,1675.5,1076.547,1074.038,1294.936,1285.386
24-01-2012,1669,1665.5,1072.691,1069.273,1282.169,1283.227
25-01-2012,1659,1650,1064.075,1058.778,1277.038,1273.443
26-01-2012,1713,1727,1091.013,1100.841,1300.585,1311.513
27-01-2012,1722,1726,1095.978,1099.853,1310.303,1316.452
30-01-2012,1720.5,1729,1097.398,1103.03,1310.059,1319.042
31-01-2012,1738,1744,1102.232,1105.617,1317.265,1328.155
01-02-2012,1744,1740,1106.739,1098.832,1327.649,1322.088
02-02-2012,1747.5,1751,1102.802,1107.107,1326.678,1332.471
03-02-2012,1759.5,1734,1110.655,1099.068,1335.484,1324.574
06-02-2012,1717,1719,1090.851,1089.63,1315.306,1315.125
07-02-2012,1720,1724,1087.575,1089.622,1308.98,1307.348
08-02-2012,1743,1746,1095.951,1101.022,1315.174,1316.544
09-02-2012,1733,1748,1094.204,1103.535,1304.773,1314.187
10-02-2012,1715.5,1711.5,1084.25,1086.667,1295.206,1298.46
13-02-2012,1727,1720,1093.107,1089.297,1302.217,1300.764
14-02-2012,1721,1722,1091.797,1098.214,1303.097,1309.107
15-02-2012,1725.5,1733,1099.325,1104.807,1309.876,1324.62
16-02-2012,1716,1713,1094.737,1090.041,1320.508,1313.65
17-02-2012,1732,1723,1093.089,1089.817,1316.51,1309.569
20-02-2012,1729.5,1733,1090.823,1093.168,1307.355,1308.715
21-02-2012,1737,1748,1097.977,1107.24,1313.124,1321.439
22-02-2012,1754.75,1752,1116.324,1119.346,1325.04,1325.566
23-02-2012,1776.5,1777,1130.449,1132.93,1334.41,1337.297
24-02-2012,1778.5,1777.5,1125.419,1121.38,1328.23,1321.856
27-02-2012,1765,1772,1113.284,1118.052,1316.182,1323.573
28-02-2012,1774.75,1781,1120.423,1124.227,1321.482,1326.333
29-02-2012,1788,1770,1120.792,1110.484,1329.961,1319.812
01-03-2012,1721,1714,1079.132,1074.743,1289.815,1287.077
02-03-2012,1714.5,1707,1076.136,1077.583,1292.986,1293.77
05-03-2012,1698,1705,1073.596,1074.693,1286.169,1289.81
06-03-2012,1685.5,1669,1068.26,1059.01,1282.237,1271.813
07-03-2012,1682.5,1677.5,1068.525,1067.248,1278.69,1279.167
08-03-2012,1701.5,1690,1076.694,1070.162,1287.26,1276.435
09-03-2012,1699.5,1687.5,1078.295,1074.567,1285.358,1285.225
12-03-2012,1705.25,1697.5,1088.573,1086.052,1299.931,1293.235
13-03-2012,1694.75,1690,1082.631,1077.119,1291.435,1291.555
14-03-2012,1662,1644.25,1057.925,1049.633,1271.614,1261.799
15-03-2012,1646.75,1648,1052.573,1052.027,1262.264,1261.192
16-03-2012,1649,1658,1049.049,1046.189,1263.021,1258.444
19-03-2012,1654,1661.5,1044.258,1046.087,1256.934,1258.712
20-03-2012,1648.5,1656.75,1039.014,1044.412,1248.864,1250.566
21-03-2012,1656,1649.25,1042.953,1042.048,1248.21,1250.379
22-03-2012,1636,1635.5,1035.968,1034.799,1243.161,1242.309
23-03-2012,1651,1664,1040.852,1047.991,1246.038,1254.429
26-03-2012,1658,1680.25,1047.908,1053.977,1255.015,1261.26
27-03-2012,1694,1692,1059.545,1058.89,1266.542,1269.413
28-03-2012,1677,1676,1052.004,1054.951,1255.615,1258.636
29-03-2012,1655.75,1657.5,1041.221,1042.978,1245.862,1248.588
30-03-2012,1660.75,1662.5,1038.683,1039.452,1245.313,1246.626
02-04-2012,1664,1677.5,1037.536,1047.129,1246.162,1261.089
03-04-2012,1674.75,1676.25,1044.174,1049.164,1254.025,1258.446
04-04-2012,1631.75,1621,1027.745,1021.102,1239.649,1233.732
05-04-2012,1622.5,1631,1022.82,1029.607,1239.212,1248.278
10-04-2012,1643.75,1644,1037.721,1037.486,1255.921,1255.537
11-04-2012,1654,1658,1040.252,1041.13,1261.632,1261.988
12-04-2012,1655.5,1668.5,1039.038,1045.819,1261.333,1266.318
13-04-2012,1670.5,1666.5,1048.914,1047.125,1269.859,1272.137
16-04-2012,1648.25,1653,1040.693,1043.956,1266.034,1268.124
17-04-2012,1652,1635.5,1035.542,1027.195,1255.51,1247.902
18-04-2012,1646.5,1644,1030.802,1028.014,1258.407,1256.017
19-04-2012,1642,1650,1022.734,1027.717,1249.905,1256.664
20-04-2012,1640,1641.5,1018.254,1018.553,1246.295,1244.126
23-04-2012,1632,1629,1014.421,1011.864,1240.97,1240.954
24-04-2012,1638.75,1649.5,1014.832,1021.995,1244.683,1248.297
25-04-2012,1641.25,1637.75,1019.537,1015.533,1241.49,1239.311
26-04-2012,1648.25,1653.5,1017.878,1021.562,1246.22,1250.189
27-04-2012,1654,1663.5,1019.603,1024.449,1250.283,1255.946
30-04-2012,1662.5,1651.25,1021.443,1016.154,1256.614,1248.11
01-05-2012,1661.25,1664,1024.704,1025.641,1253.017,1256.133
02-05-2012,1652.5,1648,1020.44,1019.297,1257.706,1253.995
03-05-2012,1642.5,1637.75,1015.896,1012.394,1251.238,1244.302
04-05-2012,1629.5,1643.75,1007.543,1015.978,1240.201,1248.765
08-05-2012,1627,1602.5,1008.992,993.49,1250.769,1233.831
09-05-2012,1585.5,1582.5,984.171,983.225,1221.871,1223.141
10-05-2012,1590,1598.5,987.394,988.253,1228.368,1232.555
11-05-2012,1580.75,1583,980.979,983.78,1221.694,1223.622
14-05-2012,1563,1558.5,972.62,969.699,1213.792,1214.731
15-05-2012,1559,1556.5,969.95,971.416,1213.607,1217.919
16-05-2012,1537.5,1548.5,966.313,971.577,1208.726,1214.034
17-05-2012,1547,1554,973.997,982.798,1217.439,1223.718
18-05-2012,1588,1589.5,1005.127,1004.741,1251.083,1249.803
21-05-2012,1590.25,1592.5,1005.342,1008.039,1245.204,1250
22-05-2012,1575.75,1582.5,998.764,1000.632,1233.947,1239.233
23-05-2012,1555,1549,989.563,985.557,1229.443,1225.766
24-05-2012,1558.5,1568.5,993.624,999.936,1239.265,1248.011
25-05-2012,1560.5,1569.5,996.043,1000.638,1240.658,1252.194
28-05-2012,1579,1574.6,1006.63,1003.313,1255.666,1255.261
29-05-2012,1573.75,1579.5,1003.667,1007.913,1254.484,1260.575
30-05-2012,1548.75,1540,995.405,989.844,1244.976,1239.437
31-05-2012,1567.5,1558,1010.508,1008.741,1262.077,1258.278
01-06-2012,1552.5,1606,1015.37,1041.775,1259.533,1292.763
06-06-2012,1633.25,1635,1057.325,1056.475,1305.451,1307.163
07-06-2012,1620.75,1606,1046.253,1033.196,1288.662,1277.34
08-06-2012,1576,1576.5,1021.718,1022.374,1264.34,1265.249
11-06-2012,1593,1584,1023.45,1019.239,1264.788,1262.151
12-06-2012,1589.25,1603.5,1025.653,1032.318,1271.4,1284.444
13-06-2012,1612.75,1619.5,1034.942,1041.68,1286.187,1292.498
14-06-2012,1619,1613.5,1044.651,1038.155,1289.834,1280.251
15-06-2012,1622.25,1627.25,1043.583,1041.04,1284.442,1289.462
18-06-2012,1623.5,1615.5,1035.197,1031.543,1284.516,1282.143
19-06-2012,1628.5,1625.5,1040.309,1035.482,1291.743,1284.98
20-06-2012,1618.75,1601,1029.412,1017.154,1274.807,1259.638
21-06-2012,1600,1582,1017.165,1010.733,1261.432,1254.063
22-06-2012,1570.5,1565.5,1005.699,1003.526,1251.793,1244.633
25-06-2012,1569,1570,1009.003,1008.997,1256.406,1256.603
26-06-2012,1583.25,1576,1013.734,1009.48,1267.411,1262.618
27-06-2012,1567.5,1573.5,1003.393,1010.532,1255.306,1261.828
28-06-2012,1567.75,1558.5,1008.978,1004.188,1261.466,1253.317
29-06-2012,1569.5,1598.5,1006.09,1019.322,1248.012,1260.448
02-07-2012,1596.25,1592,1018.341,1014.465,1263.256,1263.292
03-07-2012,1608.5,1617.5,1025.698,1031.306,1278.312,1285.26
04-07-2012,1617,1613.5,1032.897,1033.5,1285.374,1284.634
05-07-2012,1616.75,1604,1037.575,1033.572,1292.986,1296.162
06-07-2012,1591.75,1587,1024.292,1023.211,1285.535,1288.463
09-07-2012,1581,1585,1020.658,1022.251,1287.145,1290.506
10-07-2012,1594.5,1595.25,1025.996,1027.735,1293.292,1300.016
11-07-2012,1576.5,1577,1012.914,1013.171,1284.004,1284.83
12-07-2012,1565.5,1556.25,1011.959,1007.738,1281.097,1277.395
13-07-2012,1579,1595.5,1022.337,1026.573,1294.05,1301.599
16-07-2012,1584,1589.75,1020.684,1018.74,1300.172,1299.771
17-07-2012,1595,1585.25,1020.473,1016.121,1296.853,1293.659
18-07-2012,1579.5,1575.25,1012.565,1008.289,1288.651,1286.443
19-07-2012,1580,1584,1009.327,1009.367,1287.064,1294.752
20-07-2012,1583,1576.25,1007.831,1007.639,1291.296,1296.258
23-07-2012,1571.5,1572.25,1011.912,1014.486,1298.117,1300.993
24-07-2012,1573,1583.25,1015.232,1019.085,1300.537,1308.255
25-07-2012,1587.5,1601,1024.855,1034.706,1309.386,1319.759
26-07-2012,1603,1618,1034.26,1030.573,1321.735,1315.768
27-07-2012,1618.75,1618.25,1031.511,1026.874,1321.429,1309.052
30-07-2012,1616.5,1617.75,1029.749,1031.465,1317.871,1320.073
31-07-2012,1622.75,1622,1034.455,1037.416,1323.29,1321.062
01-08-2012,1614.75,1599,1032.779,1023.884,1311.952,1298.1
02-08-2012,1604.5,1597,1031.899,1026.482,1305.533,1307.409
03-08-2012,1595,1602,1024.735,1028.043,1303.531,1299.586
06-08-2012,1606.75,1610,1032.284,1033.243,1299.434,1298.597
07-08-2012,1613,1611,1032.386,1028.473,1300.387,1295.954
08-08-2012,1607,1613.25,1030.326,1031.556,1298.901,1307.334
09-08-2012,1612.75,1615,1029.787,1033.931,1307.458,1313.222
10-08-2012,1608.5,1618.5,1030.693,1037.101,1310.921,1320.039
13-08-2012,1622.25,1622.5,1035.325,1032.584,1317.296,1311.641
14-08-2012,1614.5,1597.75,1028.344,1018.583,1305.596,1294.773
15-08-2012,1594.75,1601.75,1016.736,1021.394,1293.6,1304.357
16-08-2012,1603.5,1604.5,1021.338,1020.48,1306.739,1301.614
17-08-2012,1616.5,1614.75,1028.57,1028.896,1306.052,1311.738
20-08-2012,1615.25,1615,1028.036,1028.793,1306.837,1310.877
21-08-2012,1624,1639.5,1030.261,1039.5,1308.939,1314.966
22-08-2012,1640.5,1642,1038.488,1038.977,1315.874,1315.6
23-08-2012,1662.5,1665.25,1047.574,1049.505,1324.068,1327.633
24-08-2012,1666.5,1667,1051.884,1053.796,1329.159,1332.747
28-08-2012,1663.5,1668,1053.515,1055.162,1325.181,1328.131
29-08-2012,1664.25,1660,1051.659,1049.437,1325.04,1325.455
30-08-2012,1657,1660.5,1046.482,1047.436,1320.214,1323.002
31-08-2012,1657.75,1648.5,1047.684,1041.311,1319.025,1311.56
03-09-2012,1686,1691.5,1061.646,1065.176,1341.716,1345.45
04-09-2012,1691.5,1697,1064.439,1068.842,1342.247,1349.503
05-09-2012,1689.5,1690,1065.259,1062.225,1349.225,1340.525
06-09-2012,1708.5,1701,1074.528,1069.61,1355.092,1351.931
07-09-2012,1696,1728,1062.058,1080.068,1337.75,1354.657
10-09-2012,1732.75,1732,1082.63,1083.99,1355.087,1354.713
11-09-2012,1731,1736.75,1081.334,1082.492,1352.766,1353.241
12-09-2012,1742.75,1737,1081.714,1078.949,1352.227,1346.094
13-09-2012,1730.5,1733.25,1073.644,1076.152,1339.811,1343.188
14-09-2012,1772.5,1775.5,1093.528,1094.299,1359.696,1348.959
17-09-2012,1767.25,1770,1089.416,1088.963,1349.355,1346.315
18-09-2012,1756.75,1769.5,1081.809,1090.399,1344.314,1355.419
19-09-2012,1774.5,1766.75,1092.538,1089.309,1361.439,1355.077
20-09-2012,1760,1758.5,1088.032,1086.701,1360.334,1359.385
21-09-2012,1773.75,1784.5,1089.193,1096.265,1361.282,1373.326
24-09-2012,1758.5,1762.5,1084.958,1088.164,1361.911,1364.692
25-09-2012,1766.75,1771.5,1088.369,1090.825,1369.361,1367.637
26-09-2012,1763.75,1744.75,1089.071,1078.737,1369.797,1357.36
27-09-2012,1755.25,1763,1084.157,1087.064,1365.316,1369.959
28-09-2012,1781,1776,1098.772,1099.486,1374.653,1377.278
01-10-2012,1770.5,1787,1096.013,1104.996,1372.8,1382.271
02-10-2012,1778.5,1775.5,1100.557,1099.653,1377.188,1372.845
03-10-2012,1777.25,1775.25,1102.376,1103.737,1374.729,1376.91
04-10-2012,1786.5,1791.75,1109.007,1110.268,1380.923,1379.436
05-10-2012,1790,1784,1105.689,1101.303,1375.548,1366.526
08-10-2012,1769,1773.5,1100.33,1105.949,1364.232,1366.965
09-10-2012,1770.75,1774,1106.58,1107.85,1369.913,1373.065
10-10-2012,1763,1761.25,1102.013,1099.75,1370.918,1366.687
11-10-2012,1767.25,1769,1103.29,1102.455,1371.45,1366.445
12-10-2012,1767,1766.75,1101.346,1098.315,1362.795,1361.133
15-10-2012,1747.25,1736,1086.869,1081.283,1347.563,1341.162
16-10-2012,1737.5,1746.5,1080.4,1083.302,1337.361,1338.314
17-10-2012,1747.75,1749,1082.332,1081.766,1333.855,1331.963
18-10-2012,1748,1743,1081.415,1080.394,1331.708,1330.534
19-10-2012,1732.75,1737,1078.856,1082.243,1327.269,1332.26
22-10-2012,1725,1726.75,1075.101,1076.527,1321.029,1321.661
23-10-2012,1717,1711,1072.12,1071.921,1317.223,1318.69
24-10-2012,1708.5,1706.5,1069.283,1064.566,1321.039,1317.049
25-10-2012,1715,1715.5,1063.236,1063.217,1317.71,1322.464
26-10-2012,1704,1716,1057.006,1064.384,1316.44,1326.326
29-10-2012,1712,1707,1066.002,1064.082,1326.72,1322.333
30-10-2012,1713.5,1710,1067.069,1063.83,1322.655,1319.139
31-10-2012,1718,1719,1065.889,1067.967,1321.538,1325.673
01-11-2012,1723.25,1716.25,1065.642,1063.681,1330.592,1324.676
02-11-2012,1708.25,1685,1061.289,1050.041,1325.766,1311.59
05-11-2012,1679,1683.5,1050.82,1054.296,1313.052,1316.263
06-11-2012,1691.75,1691,1058.8,1058.065,1321.576,1320.578
07-11-2012,1730.5,1715.25,1080.752,1073.037,1345.855,1344.345
08-11-2012,1715,1717,1075.842,1074.401,1347.423,1347.301
09-11-2012,1732.75,1738.25,1085.547,1091.18,1362.225,1366.549
12-11-2012,1735.75,1735.25,1091.392,1093.071,1365.442,1364.405
13-11-2012,1724.75,1726.25,1085.226,1086.991,1360.857,1359.894
14-11-2012,1724.5,1725.75,1085.205,1087.155,1353.08,1354.486
15-11-2012,1723.5,1710,1087.656,1078.048,1351.447,1337.191
